title,area,property_type,price_annual,bedrooms,bathrooms,toilets,has_pool,has_gym,has_parking,has_bq,has_elevator,is_newly_built,is_furnished,is_serviced,has_security,has_generator,has_ac,has_wifi,has_water
6 bedroom detached duplex for rent,Off Toyin Street Ikeja,Duplex,35000000.0,6.0,6.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0
5 bedroom detached duplex for rent,Chevyview Estate Chevron Lekki,Duplex,15000000.0,5.0,5.0,5.0,0,0,0,1,0,0,0,0,1,1,0,0,0
Self contain (single rooms) for rent,Orchid Road Lekki Lagos Lekki,Apartment,1800000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Conservation Road Lekki,Apartment,3500000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Self contain (single rooms) for rent,Ikota Lekki,Apartment,2900000.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0
Self contain (single rooms) for rent,Lekki Phase 1 Lekki,Apartment,1600000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0
4 bedroom detached duplex for rent,Surulere,Duplex,7500000.0,4.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2 bedroom flat / apartment for rent,Lekki Phase 2 Lekki,Apartment,15000000.0,2.0,2.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0
5 bedroom detached duplex for rent,Lekki Phase 2 Lekki,Duplex,15000000.0,5.0,5.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
Self contain (single rooms) for rent,Ilaje Ajah,Apartment,2500000.0,1.0,1.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0
1 bedroom flat / apartment for rent,Lekki Phase 1 Lekki,Apartment,2000000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,1,1,0,0,0
2 bedroom flat / apartment for rent,Imalete Alafia Ibeju Lekki,Apartment,5500000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 bedroom flat / apartment for rent,Beside Coastal Road Ajah,Apartment,3500000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Lekki Phase 2 Lekki,Apartment,1700000.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 bedroom flat / apartment for rent,Lekki County Homes Ikota Lekki,Apartment,17000000.0,4.0,4.0,5.0,0,0,0,1,0,0,1,1,0,1,0,0,0
1 bedroom house for rent,By Eleganza Bus Stop Lekki,Apartment,4000000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2 bedroom flat / apartment for rent,Vgc Lekki,Apartment,65000000.0,2.0,2.0,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0
2 bedroom flat / apartment for rent,Ogunlana Drive Surulere,Apartment,7000000.0,2.0,2.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Self contain (single rooms) for rent,Vgc Lekki,Apartment,2000000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1 bedroom flat / apartment for rent,Lekki Phase 1 Lekki,Apartment,3500000.0,1.0,1.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0
4 bedroom detached duplex for rent,New Road Opposite Chevron Lekki,Duplex,260000000.0,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 bedroom flat / apartment for rent,Ikeja,Apartment,8500000.0,2.0,2.0,2.0,0,0,0,0,0,0,1,1,1,0,0,1,0
3 bedroom flat / apartment for rent,Agungi Lekki,Apartment,6500000.0,3.0,3.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Self contain (single rooms) for rent,Chevy View Lekki,Apartment,1700000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0
4 bedroom semi-detached duplex for rent,By Agungi Lekki,Duplex,15000000.0,4.0,4.0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0
4 bedroom terraced duplex for rent,By Chevron By Agungi Lekki,Duplex,9000000.0,4.0,4.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Chevron Alternative Lekki,Apartment,3500000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,1,1,1,0,0,1
3 bedroom flat / apartment for rent,Ikota Villa Estate Lekki,Apartment,6500000.0,3.0,5.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2 bedroom flat / apartment for rent,Alagomaji Yaba,Apartment,6000000.0,2.0,2.0,2.0,0,0,1,0,0,0,0,1,1,0,0,0,0
2 bedroom flat / apartment for rent,Ajao Estate Ikeja,Apartment,6000000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 bedroom semi-detached duplex for rent,Ikota Lekki,Duplex,20000000.0,4.0,5.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0
3 bedroom flat / apartment for rent,Olokonla Ajah,Apartment,3000000.0,3.0,3.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0
4 bedroom house for rent,Ojora Road Ikoyi,Apartment,50000000.0,4.0,5.0,5.0,0,0,1,1,0,0,1,1,0,0,0,0,0
4 bedroom detached duplex for rent,Lekki Phase 2 Lekki,Duplex,8000000.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Opposite Beechwood Estate Ibeju Lekki,Apartment,900000.0,1.0,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Self contain (single rooms) for rent,Eleganza Gardens (Opposite Vgc) Lekki,Apartment,1700000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1 bedroom flat / apartment for rent,Lekki Phase 2 Lekki,Apartment,3100000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2 bedroom flat / apartment for rent,Off Awolowo Way Ikeja,Apartment,6000000.0,2.0,2.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0
4 bedroom flat / apartment for rent,Victoria Island (Vi),Apartment,40000000.0,4.0,4.0,4.0,0,0,1,1,0,0,1,0,0,0,0,0,0
1 bedroom flat / apartment for rent,Dolphin Estate Ikoyi,Apartment,5500000.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0
4 bedroom semi-detached duplex for rent,Ikota Lekki,Duplex,6500000.0,4.0,4.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,1
3 bedroom flat / apartment for rent,Victoria Island (Vi),Apartment,12000000.0,3.0,3.0,3.0,0,0,1,1,0,0,0,1,0,0,0,0,0
4 bedroom flat / apartment for rent,Parkview Ikoyi,Apartment,30000000.0,4.0,4.0,4.0,0,0,1,1,0,0,0,1,0,0,0,0,0
5 bedroom terraced duplex for rent,Parkview Ikoyi,Duplex,20000000.0,5.0,5.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0
4 bedroom flat / apartment for rent,Osborne Ikoyi,Apartment,18000000.0,4.0,4.0,4.0,0,0,1,1,0,0,0,1,0,0,0,0,0
6 bedroom detached duplex for rent,Ikate Lekki,Duplex,20000000.0,6.0,6.0,6.0,0,0,1,1,0,0,0,1,0,0,1,0,0
5 bedroom semi-detached duplex for rent,Ikota Lekki,Duplex,16000000.0,5.0,5.0,6.0,0,0,1,1,0,0,0,0,1,0,0,0,0
3 bedroom flat / apartment for rent,Osborne Ikoyi,Apartment,15000000.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Salem Lekki,Apartment,6000000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Orchid Road Lekki,Apartment,4200000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Oral Estate Lekki,Apartment,5000000.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0
3 bedroom flat / apartment for rent,Ikate Lekki,Apartment,144000000.0,3.0,3.0,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0
4 bedroom terraced duplex for rent,Lagos Island,Duplex,45000000.0,4.0,4.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
4 bedroom semi-detached duplex for rent,Abraham Adesanya Ajah,Duplex,10000000.0,4.0,4.0,5.0,1,0,0,1,0,0,1,1,1,0,0,0,0
4 bedroom terraced duplex for rent,Ologolo Lekki,Duplex,14000000.0,4.0,4.0,5.0,1,1,0,1,0,0,0,1,1,0,0,0,0
3 bedroom flat / apartment for rent,Lekki Phase 1 Lekki,Apartment,26400000.0,3.0,3.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4 bedroom house for rent,Lekki Phase 2 Lekki,Apartment,6000000.0,4.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 bedroom detached duplex for rent,Victoria Island (Vi),Duplex,150000000.0,6.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Malete Ibeju Lekki,Apartment,600000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 bedroom house for rent,Ilasan Lekki,Apartment,11000000.0,3.0,4.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0
4 bedroom terraced duplex for rent,Ilasan Lekki,Duplex,14500000.0,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 bedroom flat / apartment for rent,Aguda Surulere,Apartment,2800000.0,2.0,2.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0
2 bedroom flat / apartment for rent,Mile 2 Estate Amuwo Odofin,Apartment,26000000.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 bedroom terraced duplex for rent,Alternative Road Off Chevron Drive Lekki,Duplex,13000000.0,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 bedroom semi-detached duplex for rent,Abraham Adesanya/Ogombo Road Ajah,Duplex,8000000.0,4.0,4.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0
4 bedroom semi-detached duplex for rent,Lekki Phase 2 Lekki,Duplex,6000000.0,4.0,4.0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0
3 bedroom flat / apartment for rent,Maryland,Apartment,10000000.0,3.0,3.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0
Self contain (single rooms) for rent,Orchid Road Lekki,Apartment,4000000.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0
2 bedroom house for rent,Langbasa Ajah,Apartment,4000000.0,2.0,3.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Lekki Phase 1 Lekki,Apartment,10500000.0,1.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0
4 bedroom terraced duplex for rent,Ikota Lekki,Duplex,135000000.0,4.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3 bedroom flat / apartment for rent,Chevron Alternative Lekki,Apartment,8000000.0,3.0,3.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2 bedroom house for rent,Ajao Estate Ikeja,Apartment,6000000.0,2.0,3.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0
2 bedroom flat / apartment for rent,Banana Island Ikoyi,Apartment,32000000.0,2.0,2.0,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Chevron Conservation Road Lekki,Apartment,3500000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0
4 bedroom detached duplex for rent,Ikoyi,Duplex,100000000.0,4.0,4.0,5.0,1,0,1,1,0,0,0,1,0,0,0,0,0
3 bedroom flat / apartment for rent,Banana Island Estate Ikoyi,Apartment,40000000.0,3.0,4.0,4.0,1,1,0,1,0,0,0,0,1,0,0,0,0
2 bedroom flat / apartment for rent,Vgc Lekki,Apartment,7000000.0,2.0,2.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0
4 bedroom flat / apartment for rent,Off Bourdilion Ikoyi,Apartment,55000000.0,4.0,4.0,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0
4 bedroom flat / apartment for rent,Off Bourdillon Ikoyi,Apartment,55000000.0,4.0,4.0,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0
4 bedroom semi-detached duplex for rent,Parkview Ikoyi,Duplex,40000000.0,4.0,4.0,5.0,0,0,1,1,0,0,0,0,1,0,0,0,0
4 bedroom terraced duplex for rent,Before The R/About Lekki,Duplex,11000000.0,4.0,4.0,5.0,0,0,0,0,0,0,1,1,0,0,0,0,0
4 bedroom detached duplex for rent,New Road Awoyaya Ibeju Lekki,Duplex,2500000.0,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 bedroom detached duplex for rent,Off Kingsway Road Lekki,Duplex,200000000.0,5.0,5.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Onipanu Shomolu,Apartment,18000000.0,1.0,2.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0
5 bedroom detached duplex for rent,Ikeja,Duplex,15000000.0,5.0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 bedroom flat / apartment for rent,Badore Ajah,Apartment,3300000.0,3.0,3.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0
5 bedroom house for rent,Ikeja Gra Ikeja,Apartment,35000000.0,5.0,5.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0
4 bedroom terraced duplex for rent,Osapa Lekki,Duplex,8000000.0,4.0,4.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,By Blenco Ajah,Apartment,2500000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,1,1,0,0,0
Self contain (single rooms) for rent,Ado Ajah,Apartment,2000000.0,1.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0
3 bedroom flat / apartment for rent,Okun-Ajah Ajah,Apartment,2500000.0,3.0,4.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0
4 bedroom terraced duplex for rent,Beach Resort Behind Nicon Town Lekki,Duplex,15000000.0,4.0,4.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0
4 bedroom detached duplex for rent,Lekki County Lekki,Duplex,12000000.0,4.0,4.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
Self contain (single rooms) for rent,Victoria Island (Vi),Apartment,4000000.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2 bedroom flat / apartment for rent,Lekki Phase 1 Lekki,Apartment,220000000.0,2.0,2.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0
4 bedroom detached duplex for rent,Divine Home Estate Ajah,Duplex,15000000.0,4.0,4.0,5.0,1,0,0,1,0,0,1,1,0,0,1,1,0
1 bedroom mini flat (room and parlour) for rent,Adeniyi Jones Ikeja,Apartment,1500000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Self contain (single rooms) for rent,Abraham Adesanya Estate Ajah,Apartment,1500000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Self contain (single rooms) for rent,Chevy View Estate Lekki,Apartment,1800000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Coastal Road Ajah,Apartment,2500000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2 bedroom flat / apartment for rent,Conservative Road Lekki,Apartment,6000000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0
3 bedroom semi-detached bungalow for rent,Lakowe Ibeju Lekki,Duplex,2500000.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 bedroom house for rent,Lakowe Ibeju Lekki,Apartment,3500000.0,3.0,3.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0
3 bedroom house for rent,Lekki Phase 1 Lekki,Apartment,60000000.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Harmony Estate Ibeju Lekki,Apartment,1400000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 bedroom house for rent,Chevron Lekki,Apartment,1500000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0
Self contain (single rooms) for rent,Lakowe Ibeju Lekki,Apartment,900000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 bedroom flat / apartment for rent,Ikoyi,Apartment,70000000.97160023,4.0,4.0,5.0,1,1,1,0,1,1,0,1,0,0,0,0,0
Self contain (single rooms) for rent,Lakowe Ibeju Lekki,Apartment,800000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 bedroom flat / apartment for rent,Lekki Phase 1 Lekki,Apartment,35000000.0,5.0,5.0,6.0,1,0,0,1,0,1,0,1,0,0,0,0,0
4 bedroom house for rent,Gbagada,Apartment,15000000.0,4.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
Self contain (single rooms) for rent,Chevron Drive Lekki,Apartment,3000000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2 bedroom flat / apartment for rent,Iwaya Yaba,Apartment,3500000.0,2.0,2.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0
5 bedroom terraced duplex for rent,Ikoyi,Duplex,75000000.0,5.0,5.0,6.0,1,1,1,1,0,0,0,0,0,0,0,0,0
4 bedroom terraced duplex for rent,Lekki Phase 1 Lekki,Duplex,54000000.0,4.0,4.0,5.0,1,1,0,0,0,0,1,0,1,0,0,1,0
4 bedroom semi-detached duplex for rent,Ikota Estate Axis Lekki,Duplex,9000000.0,4.0,4.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0
4 bedroom detached duplex for rent,Ifako Gbagada,Duplex,15000000.0,4.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2 bedroom flat / apartment for rent,Off Abraham Adesanya Ajah,Apartment,5000000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1 bedroom house for rent,Chevron Lekki,Apartment,3000000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Orchid Road Lekki,Apartment,5500000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 bedroom terraced duplex for rent,Orchid Lekki,Duplex,7000000.0,3.0,3.0,4.0,1,1,0,1,0,0,0,1,0,0,0,0,1
4 bedroom semi-detached duplex for rent,Beside Coastal Road Ajah,Duplex,18000000.0,4.0,4.0,5.0,0,0,0,1,0,0,1,0,0,0,0,1,0
3 bedroom flat / apartment for rent,Off Orchid Ajah,Apartment,5000000.0,3.0,4.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0
4 bedroom detached duplex for rent,Lekki Phase1 Lekki,Duplex,35000000.0,4.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Self contain (single rooms) for rent,Vgc Lekki,Apartment,1800000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 bedroom flat / apartment for rent,Okun-Ajah Ajah,Apartment,3500000.0,3.0,3.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2 bedroom flat / apartment for rent,Silverland Estate Ajah,Apartment,2800000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Abraham Adesanya Ajah,Apartment,2500000.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 bedroom terraced duplex for rent,Opic Isheri North,Duplex,4000000.0,2.0,3.0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0
3 bedroom terraced duplex for rent,By Pepperoni Abraham Adesanya Ajah,Duplex,5000000.0,3.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 bedroom house for rent,Banana Island Ikoyi,Apartment,125000000.0,3.0,3.0,4.0,1,1,0,0,0,0,0,1,0,0,0,0,0
2 bedroom flat / apartment for rent,Lekki Phase 1 Lekki,Apartment,11500000.0,2.0,2.0,2.0,0,0,1,0,0,0,0,1,1,0,0,0,0
4 bedroom terraced duplex for rent,Awuse Estate Ikeja,Duplex,15000000.0,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 bedroom terraced duplex for rent,Hope View Estate Lekki,Duplex,10000000.0,4.0,4.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3 bedroom house for rent,Ikota School Drive Lekki,Apartment,21600000.0,3.0,3.0,4.0,0,0,0,0,0,0,1,1,0,0,0,0,0
5 bedroom detached duplex for rent,Megamound Lekki,Duplex,15000000.0,5.0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 bedroom semi-detached duplex for rent,Orchid Road Lekki,Duplex,15000000.0,5.0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
42 bedroom house for rent,Lekki Phase 1 Lekki,Apartment,20000000.0,8.0,8.0,3.0,1,1,0,1,1,0,0,1,1,1,0,0,0
4 bedroom terraced duplex for rent,By Lekki 2Nd Toll Gate Lekki,Duplex,8000000.0,4.0,4.0,5.0,1,1,0,0,0,0,0,1,1,1,0,0,1
1 bedroom semi-detached duplex for rent,Vgc Lekki,Duplex,10000000.0,1.0,1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0
3 bedroom flat / apartment for rent,Lekki,Apartment,8500000.0,3.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 bedroom flat / apartment for rent,Victoria Island Victoria Island (Vi),Apartment,50000000.0,3.0,3.0,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0
4 bedroom flat / apartment for rent,Lekki Phase 1 Lekki,Apartment,12000000.0,4.0,4.0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Victoria Island (Vi),Apartment,11000000.0,1.0,1.0,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0
2 bedroom flat / apartment for rent,Ogombo. Lekki,Apartment,5500000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,1,1,0,0,0,0
2 bedroom flat / apartment for rent,1004 Estate Victoria Island (Vi),Apartment,8000000.0,2.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2 bedroom house for rent,Onosa Ibeju Lekki,Apartment,2000000.0,2.0,2.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0
3 bedroom terraced duplex for rent,Ikeja,Duplex,25000000.0,3.0,4.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0
4 bedroom semi-detached duplex for rent,Agungi Lekki,Duplex,7000000.0,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 bedroom house for rent,Osapa Lekki,Apartment,16000000.0,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 bedroom semi-detached duplex for rent,Dolphin Estate Ikoyi,Duplex,25000000.0,4.0,4.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0
4 bedroom flat / apartment for rent,Old Ikoyi Ikoyi,Apartment,90000000.0,4.0,4.0,4.0,1,1,1,0,0,0,1,1,1,0,0,0,0
3 bedroom house for rent,Old Ikoyi Ikoyi,Apartment,40000000.0,3.0,3.0,3.0,1,1,1,1,0,0,0,1,1,0,0,0,0
2 bedroom flat / apartment for rent,Orchid Lekki,Apartment,6500000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 bedroom flat / apartment for rent,Gra Ikeja,Apartment,25000000.0,3.0,3.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0
4 bedroom semi-detached duplex for rent,Igbo Efon Lekki,Duplex,18000000.0,4.0,4.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0
2 bedroom flat / apartment for rent,Oniru Victoria Island (Vi),Apartment,26500000.0,2.0,3.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0
4 bedroom detached duplex for rent,Allen Ikeja,Duplex,30000000.0,4.0,4.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0
3 bedroom semi-detached duplex for rent,Sangotedo Ajah,Duplex,6500000.0,3.0,3.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0
1 bedroom mini flat (room and parlour) for rent,Onosa Ibeju Lekki,Apartment,800000.0,1.0,1.0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0
3 bedroom terraced duplex for rent,Orchid Lekki,Duplex,10000000.0,3.0,3.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0
4 bedroom terraced duplex for rent,Ikota Villa Estate Lekki,Duplex,7500000.0,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 bedroom terraced duplex for rent,Ikota Villa Lekki,Duplex,7000000.0,3.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 bedroom flat / apartment for rent,Off Ajose Adeogun Victoria Island (Vi),Apartment,30000000.0,2.0,3.0,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0
2 bedroom flat / apartment for rent,Langbasa Ajah,Apartment,2100000.0,2.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3 bedroom house for rent,Lakowe Ajah,Apartment,4000000.0,3.0,3.0,4.0,0,0,0,0,0,1,0,1,1,1,0,1,0
4 bedroom detached duplex for rent,Lekki Phase 2 Lekki,Duplex,14000000.0,4.0,4.0,4.0,0,0,0,1,0,0,1,0,0,1,0,1,0
3 bedroom flat / apartment for rent,Old Ikoyi Ikoyi,Apartment,49999999.0,3.0,3.0,4.0,0,0,0,1,0,0,1,1,0,0,0,0,0
Self contain (single rooms) for rent,Ikota Lekki,Apartment,3800000.0,1.0,1.0,1.0,1,1,0,0,0,0,0,1,1,0,0,0,0
4 bedroom house for rent,Lekki Lekki,Apartment,30000000.0,4.0,4.0,5.0,0,0,0,0,0,1,1,1,0,0,0,0,0
4 bedroom semi-detached duplex for rent,Lekki Phase 1 Lekki,Duplex,70000000.0,4.0,4.0,5.0,1,0,0,1,0,0,1,0,0,1,0,0,0
1 bedroom flat / apartment for rent,Oral Estate Lekki,Apartment,3500000.0,1.0,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Self contain (single rooms) for rent,Chevy View Estate Ajah,Apartment,2500000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0
4 bedroom house for rent,Mobile Road Ajah,Apartment,4000000.0,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 bedroom house for rent,Off Burdillon Ikoyi,Apartment,50000000.0,4.0,5.0,5.0,1,1,0,1,0,0,1,1,1,1,0,1,0
1 bedroom mini flat (room and parlour) for rent,Iyana Ipaja Ipaja,Apartment,1200000.0,1.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0
4 bedroom detached duplex for rent,Chevron Drive Chevron Lekki,Duplex,18000000.0,4.0,4.0,5.0,0,0,0,1,0,0,1,0,1,0,0,0,0
3 bedroom flat / apartment for rent,Off Mobolaji Johnson Avenue Ikoyi,Apartment,50000000.0,3.0,3.0,4.0,1,1,1,1,1,0,1,1,1,0,1,0,0
